Post#,Post,Relevance,Sentiment,AD
62830,当头发出油过多，不仅造成头发扁塌没型的表面问题，更会为马拉色菌提供赖以生存的温床，滋生头屑、引发头皮疾病。海飞丝清爽去油型洗发露，添加全新三重去油因子，快速深入毛囊，从发根开始持久去油。点击链接，让头发摆脱多油尴尬、头皮重回健康状态~！ http://t.cn/zHOLhIO,Y,Head & shoulders=NEU,AD
402745,看了几支潘婷的广告，被文案感动的，一直哭。什么是强大呢，我以为的强大是没有什么事情可以难倒你，强大之前什么都是会耗掉能掉的，恨，痛苦，还有颓废，所有的消极情绪，有时候强做出的积极也会耗尽你。在你强大之前，你发现你一直是一个人，强大之后，你发现有一票人。,Y,Pantene=NEU,AD
403230,各位美女、阿姨们谁想买洗护的就找我，我还告诉美女和阿姨们你们在家用的那些洗发露，比如海飞丝、潘婷等等。。。都不能用这些都会让人掉发现象，我这又薰衣草洗护，美女、阿姨们可以来看看。。。也可以联系我:13004304406,Y,"Head & shoulders=NEU
 Pantene=NEU",AD
269542,这个这个😍😍😍太好用了，比欧莱雅的好用！我没有洗头发抹上去的，抹完之后跟刚洗完头的感觉还好，根根柔顺，不打叉了，真的很神奇！怪不得连全智贤都用！韩国爱茉莉美仙玫瑰橄榄蜂蜜护发油70ml,Y,L’Oreal=NEG,AD
409807,@一点都不想上班 潘婷说她吃得一点也不开心[左哼哼][右哼哼],N,,
72354,发表了博文《识穿“李鬼”需要防骗“慧眼”（发《今日千岛湖》2014年8月21日）》识穿“李鬼”需要防骗“慧眼”刘云海“你看，这瓶假海飞丝和真海飞丝从外观上根本就看不出有什么不同，一不留神就买到假的了。http://t.cn/RPnr47J,Y,Head & shoulders=NEU,
87526,简直没有比海飞丝更差劲的洗发水了[怒] http://t.cn/RPhbLou,Y,Head & shoulders=NEG,
109725,@卢中强《织毛衣》 http://t.cn/z8DJ17t 最近会比较喜欢这种很直接的基调，以及之前的海飞丝那首歌。何必压抑，选择合适的时间去释放自己的感情。,Y,Head & shoulders=NEG,AD
62175,刚听到海飞丝广告还在宣传去屑，什么时候有洗发露广告敢说用了之后三天不洗头也不会油，那一定会发大财！,Y,Head & shoulders=NEU,AD
391061,#秀发三年有多芬# 一点都不好用。。爱起头皮又痒、已经换成欧莱雅了 详情:http://t.cn/zH0Cdrq,Y,L’Oreal=NEU,
314400,我决定不再折腾你啦！啥子欧莱雅、施华寇都整不过你的顽固！还是保留你的原汁原味吧！我的头发儿！,Y,"L’Oreal=Ambiguous
 Schwarzkopf=Ambiguous",
7890,#焦点新闻#近日，多家媒体报道称，经检测，清扬洗发水防腐剂含量高容易导致皮肤过敏，飘柔洗发水含有一定量的防腐剂。根据样品检测的结果，清扬多效水润养护型去屑洗发露MIT含量为0.00904%;飘柔滋润去屑洗发露MIT含量为0.00743% http://t.cn/RvHstuv,Y,"Clear=NEG
 Rejoice=NEG",AD
108182,夏天来了，要每天洗头。可是重复的事情已经没有激情了。。。求能让洗头有愉悦感的洗护用品，譬如味道，譬如洗感，譬如效果。之前用的是椿、LUSH和谐皂，海飞丝丝源、潘婷CLINIC，力士生命奇迹等。,Y,"Head & shoulders=NEU
 Pantene=NEU",
404856,套装红吕还剩这些，卖完就没有这个价格的了。用过就再也没办法用海飞丝潘婷海飞丝了😂400ml+180ml洗发水，单瓶红色护发素500ml。 http://t.cn/RhTi15b,Y,"Head & shoulders=NEG
 Pantene=NEG",AD
28567,无懈（屑）可击，说到做到。 - Clear 把沙宣换成清扬深度滋养型，洗了一次还不错的说。信任，不是谁都配得上的。去屑拍档，就是清扬。就信清扬，一辈子。喜欢这两句广告语。,Y,Clear=POS,
413978,2005年你第一次代言潘婷～现在你再次代言潘婷～看这次的图感觉那还是不久前的事，九年了，那些年还是小孩子的我们都快老了(>_<)可是那年还小的你现在还是那么嫩～完全逆生长啊啊啊啊啊啊\^O^/以后就用潘婷了～,Y,Pantene=POS,
4158,#假冒洗发水#用了某大电商卖的清扬，头皮起红疹，昨天刚去医院看过，哎。。。 http://t.cn/RPHqYGR,Y,Clear=NEU,AD
402110,买潘婷洗发水是明智之选。瞧瞧现在这发质，这亮度，啧啧。。[阴险][阴险][阴险],Y,Pantene=POS,
249289,有钱，任性👍先把498打我卡上再问客户才知道要2盒蓝膜1盒红膜💪她说用广告多的但是没效果，一直用黛萌是因为效果好😂正确，范冰冰代言欧莱雅不是照样苦恼洗发水😝所以看疗效不看广告💪,Y,L’Oreal=NEU,AD
181818,农村的大集上什么都有卖的，海飞丝十块钱两大瓶，飘柔买一瓶送两瓶，不过洗完头发跟沒洗也差不多，劲霸男装，巴黎欧莱雅，香奈儿五号什么都应有尽有，巴黎时装周刚出來的东西，集市上就已经开始卖了。 ,N,,
386433,微博到处都是待我长发及腰肿麼肿麼滴 尼玛劳资长发及腰好多年了 啥好事儿没有 就是一遍一遍的去理发店一遍一遍的买欧莱雅一遍一遍的买发圈一遍一遍的被风吹成疯婆子一遍一遍的捡房间地板上的头发一遍一遍的被妈妈骂掉头发在地板上 什么骚年 即使连腰 都一年比一年都没了的节奏的 搞什么破东西。,Y,L’Oreal=NEU,
397426,京东搞活动我买了很多洗发水都是平时想买嫌贵的，可是今天有人跟我吐槽了，你能不能买个好点的洗发水，类似飘柔潘婷这种大牌子的，[挖鼻屎][挖鼻屎]，噢[伤心]，我当时是脑袋里的想法就是[囧]没文化真可怕[吃惊][吃惊][吃惊] http://t.cn/RzloKEX,Y,"Rejoice=Ambiguous
 Pantene=Ambiguous",
410508,#带着微博去旅行#什么洗发水好？润发100洗发后很难梳理，潘婷洗发后两天头皮痒 http://t.cn/RPGrKMY,Y,Pantene=NEG,
253806,你总是关注它的价格，却不关心它的效果！你总是关注它的名气，却不关心它的内在！范冰冰做欧莱雅广告，依旧在微博里为毛躁的头发而苦恼..张柏芝为大运摩托代言，她天天骑摩托嚒😂所以说，不要说什么名气，什么大牌，亲身使用过，有效果，才是最重要的👏GLM全效眼膜 你值得拥有 http://t.cn/R7ugCtc,Y,L’Oreal=NEG,AD
149480,家乐福文化路店～选了海飞丝几百元商品～没营业员～退货～什么经商之道[抓狂],Y,Head & shoulders=Ambiguous,
45829,俺只买了清扬与霸王的洗发水~将就将就嘛~洗了头好好摸[花心][花心][花心],Y,Clear=NEU,
386684,施华冦德国进口的没含，其余家里国产的欧莱雅，海飞丝中招，宝宝的洗发水木有。实事证明国内产品确实不靠谱，国人都逼得崇洋媚外!   //【市面部分洗发水加硅油 造成顺滑假象】http://t.cn/z8p2b3Y (分享自 @今日头条),Y,"Schwarzkopf=NEU
 L’Oreal=NEG
 Head & shoulders=NEG",
401176,#正能量# 如果你碰到冒充你家人，老公强行拉走你的，不要慌，教你一个办法！详细请查看图片，么么哒[心]！ @花间娴人 @为了天上那颗兴@sean潘婷,N,,
20872,让老妈回来给我带一瓶洗发水，结果我得到了一瓶清扬男士=_=  没办法，还是用了。   老妈你什么意思。。。我觉得我们之间的亲情被这瓶男士洗发露越洗越淡了。,Y,Clear=NEU,
50943,我正用清扬洗发露呢，真的很好。泡沫又多，而且味道又香。很好用，后悔买得有点晚。@沫雨晨风 @Zzz菲ling @饭饭小子,Y,Clear=POS,
2942,#艾芙洛#好的产品总是经得起各种实验！用“iflow1#雏菊”和“丝蓓绮”&“清扬”，大家可以看到首先挤出来的洗发水质地就有明显的差异，化工洗发水调都调不匀，清扬和蛋黄调好之后就像个面团 😓 静置10分钟，明显的看到变化😲 可怕啊！而iflow小碟颜色和最初几乎一样没有任何变化 ✊,Y,Clear=NEG,AD
91411,"[怪不得小编脱发好久了] [黑线]大庆14家店内599件飘柔、海飞丝等“品牌洗护”全是假的......农大两商家存在假冒洗护产品,[衰]http://t.cn/RvdP2nz",Y,"Rejoice=NEU
 Head & shoulders=NEU",AD
51296,头发长了不少    很滑  海飞丝的味道     其实我喜欢男士清扬   不管清扬还是海飞丝     说不出好坏  只能说我喜欢哪种味道      就跟人一样   不管长发短发   人终究还是那一个    问题在于看你的那个人而已     所以   做好自己    静等那个珍惜你一切的那个人,Y,"Head & shoulders=NEU
 Clear=NEU",
387243,用了一次这个洗发水和护发素的小样，洗完第三天了好像还跟第一天差不多，不油而且还是很柔软。本来想去买正装结果官网一查价格220块钱/250ML……推荐给用得起的白富美们，我还是去买超市开架欧莱雅吧55555,Y,L’Oreal=NEU,
257405,#陈丫头的店#有朋友在问沐浴露品种汇集有一照片洗发水怎么没有〜 来啦来啦[鼓掌][鼓掌]欧莱雅洗发水的集体照来啦[转圈]站一起简直是养眼阿〜 [嘴唇]外加，所有沐浴露、洗发水都是男女通用的哦〜有几个朋友在问有没男的可以用[偷笑][偷笑]再次声明，都是通用的吖[色]快快下单吧〜 http://t.cn/RhgOQsH,Y,L’Oreal=NEU,
219662,开始大段大段地说话了 而且是一边思考一边组织一边说 所以有时有点慢 昨晚趁我和老公说话的间隙 自己在卫生间用老公的海飞丝洗头发了 真是兵贵神速啊,Y,Head & shoulders=NEU,
410719,浴玩岛风到了，潘婷是个好东西。[嘻嘻]@鹤屋通贩 @Angel翔喵 @什么都不是JEXN @开始计划侵略地球的NT,?,,
78481,洗头发的时候洗发水太多没洗掉 后来一天都在飘逸的长发一股浓浓的海飞丝洗发水的一大片味道  我是后来才知道的 我操[哈哈][抓狂],Y,Head & shoulders=NEU,
155922,有多少人知道国内的海飞丝是假的，用过之后头皮屑越洗越多！！💆💆西班牙【h&s】海飞丝600m l🍃强力去屑🍃洗发露+护发素二合一。持续使用效果显著！！！（不要跟国产的相提并论哦！用起来头皮很凉快～） 我在:http://t.cn/8FIhmJP,Y,Head & shoulders=NEU,AD
404336,严重怀疑你洗发水用的潘婷@一会看wo一会看云,Y,Pantene=Ambiguous,
275422,不过我用了欧莱雅洗护套装以后发质的确变得和范爷照片里一样毛糙，越用越糟//@keely_姬: 233右邊贏了！//@搬板凳晒太阳:你天天“巴黎欧莱雅，五大受损，一个对策”你还问我？,Y,L’Oreal=NEG,
274896,哈哈，你这么说让欧莱雅洗发水很难过啊,Y,L’Oreal=Ambiguous,
181723,"#求放过继承者们#求放过!求千万不要是芒果台!我实在受不了恩尚开着香飘飘奶茶店被金叹或崔英道带到李宁或特步买衣服,更不要让我想象李宝娜和刘Rachel彼此为对方梳洗头发再蹦出来一句:海飞丝蚕丝蛋白,用完真的很柔顺[衰]一部""雷阵雨""真的就够下了[生病] http://t.cn/8kEseoi",Y,Head & shoulders=NEG,
412652,只要潘婷，不要多芬！(>_<) http://t.cn/RvoAU7V,Y,Pantene=POS,
402765,这个早晨，凉凉的犯鼻炎，空气也是慵懒的，恍恍惚惚上课打瞌睡，同桌的女同学两天没洗头的味道，用的是潘婷，怪困的，我去睡了[打哈气],Y,Pantene=NEU,
62509,谁说像海飞丝的味道了，很好吃啊～ @IN_全新风味烤老鼠堡,N,,
403788,窗外飘来的洗发水味道应该是潘婷[偷乐][爱你][爱你] http://t.cn/RhsvSof,Y,Pantene=NEU,
399007,"#潘婷，感谢有你#@潘婷Pantene 有一个人,他想把世界上最好的东西都给我3Q,Daddy!谢谢您用白发换我绚彩青春，用双手撑起我们的家，多想从以前一样牵着您温暖手掌，多想和从前一样贴您宽厚肩膀，愿时光慢些走吧，不要再让你们变老了，我愿意倾尽一切，换您身体安康岁月长留",N,,
99996,仙丝雷纱已经变成控股公司、仙丝雷纱公司中的仙丝雷纱只是其中一个品牌，你现在加入仙丝雷纱这个品牌就等于加入我们总公司，之后为新品牌做铺垫、保洁公司有几百个品牌（例；海飞丝、潘婷，高露洁等等） 仙丝雷纱公司 的仙丝雷纱品牌 只是其中一个品牌而已[太开心]#微信：cheng-ci1010##qq：278940382#,Y,"Head & shoulders=NEU
 Pantene=NEU",
90123,我是哪疼了昨晚要把自己喝麻掉，差一海飞丝就冷在街上了！说多了都是[泪],N,,SAR
718,这个背时娃娃，买瓶清扬男士回来，我每每洗一次就会无限愧疚。不要问我为啥子，我只想问哈她，你这样做，对得起你的性别么？,Y,Clear=NEU,
222809,死人海飞丝！！！坑爹货！！！！洗个头 冲了十分钟有多！！用风筒吹完 竟然是黏的！！！！靠！！还去屑 我看头皮屑还没去完！！头发都给扯完了！！！还神采飞扬！！我还容光焕发咧！！！靠！！[怒][怒][怒][怒][怒],Y,Head & shoulders=NEG,
289717,有人说见人之前洗头也是重视规格的体现，顺手秀个我现在用的洗发护发产品，来我弟@熊伟 家的@偶遇once ，卡诗一向是钟爱之王不去说它了，欧莱雅的这款琉彩之韵精华素真是好用到掉眼泪！#人形步走营销号#,Y,L’Oreal=POS,
408950,随着央视曝光超市9成洗发产品不能再使用，就连潘婷、海飞丝、沙宣、飘柔等大品牌都纷纷中招，耽误您两分钟的时间来了解这个品牌，让你因对国产洗发水失望而产生的迷茫中找到值得信赖的天然品牌，本品婴儿及孕妇同样适合使用。/玫瑰/玫瑰/玫瑰 http://t.cn/z8Abo2O,Y,"Pantene=NEG
 Head & shoulders=NEG
 Vidal Sassoon=NEG
 Rejoice=NEG",
113922,#帅思#对所谓的大数据真心不懂，只知道人类如果能够分析出当年在沃尔玛超市观察的一个顾客在海飞丝货架看了几分钟之后，却扭头拿了旁边的霸王去收银台买单是为什么？或者分析出人类眨一下眼睛要想表达的所有意思？那我就觉得大数据时代是真正来了，否则现在扯的大数据，基本都是“淡”……,Y,Head & shoulders=Ambiguous,
405145,昨天晚上在黄龙这边得人本超市买了一瓶400ml得潘婷洗发水，到家打开一看，上面竟然漂着一片得塑料物，请人本解释下。@温州都市报 @温州草根新闻 @浙江人本超市 @消费者报道 @12315网上投诉  http://t.cn/RPbMCy9,Y,Pantene=NEG,
142542,都说flappy bird虐心虐到爆，我就试了试，被，，到这点，哎，@等她的好友请求 @Honey_小安 @郝小花爱阳光 @会飞的油条25 @老衲改用海飞丝 @畄洋隨行記 @娄善喜 @MC马冲 @上帝不知道的事  你们得空来两把看看 我在:http://t.cn/8FuxIyR,N,,
400956,欧耶[挖鼻屎]APEC的六天假期、我又要过上不规律的生活节奏从早睡到晚[睡觉]、经常熬夜皮肤是不是又要变差了[泪]不过，放假我就可以在寝室做我喜欢的东西给潘婷吃了[嘻嘻]这货好多湖南东西都没吃过什么东西都不知道真是蠢到哭阿[[哈哈],N,,
